0, 0, Header, 1, 13, 240
1, 0, Start_track
1, 0, Time_signature, 4, 2, 24, 8
1, 0, Key_signature, 0, "major"
1, 0, Tempo, 480000
1, 1428, Tempo, 480000
1, 1432, Tempo, 483871
1, 1436, Tempo, 487805
1, 1440, Tempo, 495868
1, 1444, Tempo, 500000
1, 1448, Tempo, 504202
1, 1452, Tempo, 512821
1, 1456, Tempo, 517241
1, 1460, Tempo, 521739
1, 1464, Tempo, 530973
1, 1468, Tempo, 535714
1, 1472, Tempo, 545455
1, 1476, Tempo, 550459
1, 1480, Tempo, 555556
1, 1484, Tempo, 566038
1, 1488, Tempo, 571429
1, 1492, Tempo, 576923
1, 1496, Tempo, 588235
1, 1500, Tempo, 594059
1, 1504, Tempo, 600000
1, 1508, Tempo, 612245
1, 1512, Tempo, 618557
1, 1516, Tempo, 631579
1, 1520, Tempo, 638298
1, 1524, Tempo, 645161
1, 1528, Tempo, 659341
1, 1532, Tempo, 666667
1, 1536, Tempo, 674157
1, 1540, Tempo, 689655
1, 1544, Tempo, 697674
1, 1548, Tempo, 705882
1, 1552, Tempo, 722892
1, 1556, Tempo, 731707
1, 1560, Tempo, 750000
1, 1564, Tempo, 759494
1, 1568, Tempo, 769231
1, 1572, Tempo, 789474
1, 1576, Tempo, 800000
1, 1580, Tempo, 810811
1, 1584, Tempo, 833333
1, 1588, Tempo, 845070
1, 1592, Tempo, 857143
1, 1596, Tempo, 882353
1, 1600, Tempo, 895522
1, 1604, Tempo, 923077
1, 1608, Tempo, 937500
1, 1612, Tempo, 952381
1, 1616, Tempo, 983607
1, 1620, Tempo, 1000000
1, 1624, Tempo, 1016949
1, 1628, Tempo, 1052632
1, 1632, Tempo, 1071429
1, 1636, Tempo, 1111111
1, 1640, Tempo, 1132075
1, 1644, Tempo, 1111111
1, 1648, Tempo, 1090909
1, 1652, Tempo, 1071429
1, 1656, Tempo, 1034483
1, 1660, Tempo, 1016949
1, 1664, Tempo, 1000000
1, 1668, Tempo, 967742
1, 1672, Tempo, 952381
1, 1676, Tempo, 937500
1, 1680, Tempo, 923077
1, 1684, Tempo, 895522
1, 1688, Tempo, 882353
1, 1692, Tempo, 869565
1, 1696, Tempo, 845070
1, 1700, Tempo, 833333
1, 1704, Tempo, 821918
1, 1708, Tempo, 800000
1, 1712, Tempo, 789474
1, 1716, Tempo, 779221
1, 1720, Tempo, 769231
1, 1724, Tempo, 750000
1, 1728, Tempo, 740741
1, 1732, Tempo, 731707
1, 1736, Tempo, 714286
1, 1740, Tempo, 705882
1, 1744, Tempo, 697674
1, 1748, Tempo, 681818
1, 1752, Tempo, 674157
1, 1756, Tempo, 666667
1, 1760, Tempo, 659341
1, 1764, Tempo, 645161
1, 1768, Tempo, 638298
1, 1772, Tempo, 631579
1, 1776, Tempo, 618557
1, 1780, Tempo, 612245
1, 1784, Tempo, 606061
1, 1788, Tempo, 594059
1, 1792, Tempo, 588235
1, 1796, Tempo, 582524
1, 1800, Tempo, 576923
1, 1804, Tempo, 566038
1, 1808, Tempo, 560748
1, 1812, Tempo, 555556
1, 1816, Tempo, 545455
1, 1820, Tempo, 540541
1, 1824, Tempo, 535714
1, 1828, Tempo, 526316
1, 1832, Tempo, 521739
1, 1836, Tempo, 517241
1, 1840, Tempo, 512821
1, 1844, Tempo, 508475
1, 1848, Tempo, 504202
1, 1856, Tempo, 500000
1, 1860, Tempo, 495868
1, 1864, Tempo, 491803
1, 1868, Tempo, 487805
1, 1872, Tempo, 483871
1, 1876, Tempo, 480000
1, 12000, Tempo, 454545
1, 141562, Tempo, 451128
1, 141614, Tempo, 454545
1, 141662, Tempo, 458015
1, 141714, Tempo, 461538
1, 141762, Tempo, 465116
1, 141810, Tempo, 468750
1, 141862, Tempo, 472441
1, 141910, Tempo, 476190
1, 141962, Tempo, 480000
1, 142010, Tempo, 483871
1, 142058, Tempo, 487805
1, 142110, Tempo, 491803
1, 142158, Tempo, 495868
1, 142210, Tempo, 500000
1, 142258, Tempo, 504202
