0, 0, Header, 1, 17, 120
1, 0, Start_track
1, 0, Title_t, "untitled"
1, 0, Text_t, ".\012"
1, 0, Time_signature, 4, 2, 24, 8
1, 0, Key_signature, 0, "major"
1, 0, Tempo, 571429
1, 480, Marker_t, "1"
1, 4320, Marker_t, "2"
1, 8160, Marker_t, "3"
1, 11040, Marker_t, "4"
1, 13920, Marker_t, "5"
1, 17760, Marker_t, "6"
1, 19200, Marker_t, "7"
1, 23040, Marker_t, "8 (Vocals)"
1, 28680, Marker_t, "9"
1, 32520, Marker_t, "10"
1, 34090, Marker_t, "11"
1, 37923, Marker_t, "12"
1, 37923, End_track
2, 0, Start_track
2, 0, Title_t, "Beat"
2, 480, Note_on_c, 1, 31, 106
2, 480, Control_c, 0, 0, 0
2, 480, Control_c, 0, 32, 3
2, 480, Control_c, 0, 0, 0
2, 480, Control_c, 0, 32, 3
2, 480, Control_c, 0, 0, 0
2, 480, Control_c, 0, 32, 3
2, 480, Control_c, 0, 0, 0
2, 480, Control_c, 0, 32, 3
2, 480, Control_c, 0, 0, 0
2, 480, Control_c, 0, 32, 3
2, 480, Program_c, 0, 25
2, 480, Note_on_c, 0, 62, 72
2, 480, Note_on_c, 0, 67, 69
2, 480, Note_on_c, 0, 71, 72
2, 480, Note_on_c, 0, 74, 72
2, 480, Control_c, 4, 0, 9
2, 480, Control_c, 4, 32, 2
2, 480, Control_c, 4, 0, 9
2, 480, Control_c, 4, 32, 2
2, 480, Control_c, 4, 0, 9
2, 480, Control_c, 4, 32, 2
2, 480, Control_c, 4, 0, 9
2, 480, Control_c, 4, 32, 2
2, 480, Control_c, 4, 0, 9
2, 480, Control_c, 4, 32, 2
2, 480, Program_c, 4, 27
2, 480, Note_on_c, 4, 55, 86
2, 480, Control_c, 6, 0, 32
2, 480, Control_c, 6, 32, 1
2, 480, Control_c, 6, 0, 32
2, 480, Control_c, 6, 32, 1
2, 480, Control_c, 6, 0, 32
2, 480, Control_c, 6, 32, 1
2, 480, Control_c, 6, 0, 32
2, 480, Control_c, 6, 32, 1
2, 480, Control_c, 6, 0, 32
2, 480, Control_c, 6, 32, 1
2, 480, Program_c, 6, 52
2, 480, Note_on_c, 6, 62, 59
2, 480, Note_on_c, 6, 67, 55
2, 480, Note_on_c, 6, 71, 51
2, 480, Note_on_c, 9, 36, 127
2, 480, Note_on_c, 9, 42, 127
2, 481, Note_on_c, 9, 42, 0
2, 481, Note_on_c, 9, 36, 0
2, 481, Note_on_c, 9, 54, 85
2, 481, Note_on_c, 9, 54, 0
2, 490, Note_on_c, 0, 67, 0
2, 490, Note_on_c, 0, 74, 0
2, 495, Note_on_c, 0, 62, 0
2, 506, Note_on_c, 0, 62, 69
2, 506, Note_on_c, 0, 67, 79
2, 506, Note_on_c, 0, 74, 79
2, 511, Note_on_c, 1, 31, 0
2, 511, Note_on_c, 9, 54, 75
2, 511, Note_on_c, 9, 54, 0
2, 525, Note_on_c, 0, 71, 0
2, 535, Note_on_c, 0, 74, 0
2, 535, Note_on_c, 0, 67, 0
2, 535, Note_on_c, 1, 31, 110
2, 535, Note_on_c, 0, 67, 82
2, 535, Note_on_c, 0, 71, 76
2, 536, Note_on_c, 0, 74, 79
2, 536, Note_on_c, 4, 67, 86
2, 540, Note_on_c, 9, 36, 86
2, 540, Note_on_c, 9, 53, 86
2, 540, Note_on_c, 9, 54, 72
2, 540, Note_on_c, 9, 42, 66
2, 541, Note_on_c, 9, 42, 0
2, 541, Note_on_c, 9, 54, 0
2, 541, Note_on_c, 9, 36, 0
2, 541, Note_on_c, 9, 53, 0
2, 541, Note_on_c, 9, 82, 53
2, 541, Note_on_c, 9, 82, 0
2, 550, Note_on_c, 4, 55, 0
2, 560, Note_on_c, 0, 62, 0
2, 561, Note_on_c, 0, 74, 0
2, 561, Note_on_c, 0, 67, 0
2, 566, Note_on_c, 0, 62, 72
2, 566, Note_on_c, 0, 67, 79
2, 566, Note_on_c, 0, 74, 79
2, 570, Note_on_c, 9, 54, 72
2, 570, Note_on_c, 9, 82, 75
2, 571, Note_on_c, 9, 82, 0
2, 571, Note_on_c, 9, 54, 0
2, 571, Note_on_c, 1, 31, 0
2, 590, Note_on_c, 0, 71, 0
2, 595, Note_on_c, 0, 62, 0
2, 596, Note_on_c, 0, 74, 0
2, 596, Note_on_c, 1, 31, 106
2, 596, Note_on_c, 0, 62, 82
2, 596, Note_on_c, 0, 71, 96
2, 596, Note_on_c, 0, 74, 96
2, 596, Note_on_c, 4, 62, 76
2, 600, Note_on_c, 9, 38, 114
2, 600, Note_on_c, 9, 38, 0
2, 600, Note_on_c, 9, 42, 123
2, 600, Note_on_c, 9, 42, 0
2, 600, Note_on_c, 9, 123, 99
2, 600, Note_on_c, 9, 123, 0
2, 600, Note_on_c, 9, 54, 85
2, 600, Note_on_c, 9, 54, 0
2, 626, Note_on_c, 4, 69, 90
2, 630, Note_on_c, 9, 54, 69
2, 631, Note_on_c, 9, 54, 0
2, 645, Note_on_c, 4, 62, 0
2, 650, Note_on_c, 0, 74, 0
2, 655, Note_on_c, 0, 62, 0
2, 655, Note_on_c, 0, 71, 0
2, 655, Note_on_c, 0, 67, 0
2, 660, Note_on_c, 9, 53, 82
2, 660, Note_on_c, 9, 42, 51
2, 661, Note_on_c, 9, 42, 0
2, 661, Note_on_c, 9, 53, 0
2, 661, Note_on_c, 1, 31, 0
2, 661, Note_on_c, 9, 54, 58
2, 661, Note_on_c, 9, 54, 0
2, 661, Note_on_c, 9, 82, 58
2, 661, Note_on_c, 9, 82, 0
2, 675, Note_on_c, 4, 69, 0
2, 680, Note_on_c, 4, 67, 0
2, 685, Note_on_c, 1, 31, 110
2, 685, Note_on_c, 0, 62, 76
2, 685, Note_on_c, 0, 67, 79
2, 686, Note_on_c, 0, 71, 74
2, 686, Note_on_c, 0, 74, 89
2, 686, Note_on_c, 4, 55, 90
2, 691, Note_on_c, 9, 36, 114
2, 691, Note_on_c, 9, 36, 0
2, 691, Note_on_c, 9, 54, 53
2, 691, Note_on_c, 9, 54, 0
2, 691, Note_on_c, 9, 82, 56
2, 691, Note_on_c, 9, 82, 0
2, 705, Note_on_c, 0, 67, 0
2, 711, Note_on_c, 0, 71, 0
2, 711, Note_on_c, 0, 62, 0
2, 715, Note_on_c, 1, 31, 0
2, 715, Note_on_c, 0, 74, 0
2, 715, Note_on_c, 4, 67, 76
2, 720, Note_on_c, 9, 42, 123
2, 721, Note_on_c, 9, 42, 0
2, 721, Note_on_c, 9, 54, 75
2, 721, Note_on_c, 9, 54, 0
2, 745, Note_on_c, 1, 31, 79
2, 745, Note_on_c, 0, 62, 62
2, 746, Note_on_c, 0, 67, 59
2, 746, Note_on_c, 0, 71, 64
2, 746, Note_on_c, 0, 74, 82
2, 746, Note_on_c, 4, 62, 51
2, 750, Note_on_c, 9, 36, 45
2, 750, Note_on_c, 9, 54, 58
2, 751, Note_on_c, 9, 54, 0
2, 751, Note_on_c, 9, 36, 0
2, 760, Note_on_c, 1, 31, 0
2, 776, Note_on_c, 0, 71, 0
